200841	0
200842	0.1931567
200863	3.2522367
200913	2.2423928
200926	8.1904602
200965	1.148141
200967	17.0693912
200982	3.5979213
200987	51.189763
201006	39.590798
201052	19.168947
201113	34.85607
201120	16.47906
201138	47.08847
201190	34.385594
201257	80.822604
201269	72.90238
201280	9.862539
201289	75.89844
201489	51.920606
201494	37.717589
201555	19.3875317
201556	111.23034
202660	0.839077
202668	22.5326774
202712	28.551315
202740	6.10084
202798	47.90129
202965	17.2181
202991	37.52989
203027	85.6592
203169	4.843427
203191	5.77143
203195	42.016773
203228	23.91449
203256	4.93087
203258	113.86098
203277	41.665075
203335	55.46365
203336	94.260621
203353	91.21139
203432	63.26547
203454	14.59415
203456	38.3168
203523	19.19756
203524	67.2611
203602	159.703292
203605	5.7934
203636	173.017204
203680	73.85444
203719	101.340531
203739	89.800322
203745	102.64938
203760	7.902
203779	82.7210148
203792	6.78677
203875	17.957764
203876	149.422647
203934	121.103977
204025	22.88164
204026	110.756632
204071	39.947217
204073	70.3835
204134	24.826241
204153	49.83454598
204158	142.34956
204240	157.71369
204265	218.699044
204416	82.379012
204442	13.663416
204474	114.99815
204564	192.22258
204633	48.01056
204668	149.15389
204726	29.98001
204763	186.439529
204769	103.691085
204772	81.209453
204796	8.34805
204853	40.4398
204857	22.459151
204910	104.006721
204932	125.3327535
204954	68.3331
204955	87.9971
204976	62.36635
205010	36.80659
205016	94.53675
205017	71.5403
205055	189.780729
205071	221.464644
205112	62.4101
205113	39.186897
206368	4.33831
206369	97.2662
206409	140.451342
206497	6.22754
206573	22.419
206614	19.50271
206955	21.73081
206962	136.90246
206971	108.72895
207044	57.545708
207046	115.982661
207221	165.414515
207262	16.99129
207304	107.419646
207332	159.417995
207397	141.08337
207447	164.126605
207490	114.0042
207528	7.19381
207531	23.264555
207532	62.54000511
207582	56.0267118
207589	68.383031
207620	175.0738845
207664	86.3653801
207696	126.534554
207749	68.596554
207772	16.32339
207800	1.88933
207809	152.542337
207845	50.930508
207864	26.7964252
207865	82.65735
207929	4.72676
207931	15.71772
207934	127.45046
207975	53.27328
207982	112.93199
208123	66.7065
208126	23.368536
208179	5.77741
208184	96.009638
208189	36.806247
208258	85.5584811
208261	95.228114
208354	124.868021
208485	136.693745
208631	0.732669
208642	3.50443
208662	139.59127
208705	2.19346
208717	45.218091
208720	20.48932
208780	40.69853
208781	139.605964
208811	208.23194
208870	11.457
208930	53.43967
208931	98.167778
208970	97.903494
208982	166.01831
209024	0
209025	5.8686779
209074	60.807214
209084	79.53498
209109	125.6977
209161	45.4872
209183	167.82743
209214	13.14617
209254	122.06926
209265	2.81109
209269	52.7403
209353	5.10717
209381	163.020627
209550	118.920241
209580	160.20972
209608	85.14163
209628	82.22263
209629	155.664747
209736	123.13295
209776	22.43181
209787	100.401506
209812	106.77427
209864	135.826417
209866	7.08242
209899	51.37063
209980	166.5214
209995	128.00832
210302	156.19965
210308	129.439355
